公司标识,车牌号,行政区编号,定位时间,纬度,经度,瞬时速度,方向角,海拔高度,行驶里程,坐标加密标识,预警状态,车辆状态,运营状态,订单编号,来源,时间差,纬度差,经度差,时间段
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:28:35,"31.262054","121.619855","31","23","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:21985317,"32","-1.0e-05","-1.0e-06",2023-04-24 22:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:29:03,"31.262104","121.619824","43","331","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:21984285,"28","5.0e-05","-3.1e-05",2023-04-24 22:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:29:31,"31.26276","121.620536","36","53","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:21993459,"28","0.000656","0.000712",2023-04-24 22:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:30:03,"31.262918","121.620781","41","52","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22000016,"32","0.000158","0.000245",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:30:31,"31.262953","121.620837","3","58","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22010927,"28","3.5e-05","5.6e-05",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:30:35,"31.263045","121.621011","34","64","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22021829,"4","9.2e-05","0.000174",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:31:03,"31.265774","121.62118","15","360","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22028317,"28","0.00273","0.00017",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:31:35,"31.266407","121.623599","12","90","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22035563,"32","0.000632","0.002419",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:32:03,"31.266372","121.625505","39","91","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22041509,"28","-3.5e-05","0.001906",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:32:12,"31.266372","121.625522","27","0","0","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22056624,"9","0.0","1.7e-05",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:32:32,"31.266398","121.626811","15","91","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22055710,"20","2.7e-05","0.001289",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:33:32,"31.266402","121.626851","26","91","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22071527,"60","4.0e-06","4.0e-05",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:34:02,"31.266483","121.626221","23","271","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22087764,"30","8.1e-05","-0.00063",2023-04-24 22:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:35:02,"31.266504","121.621447","6","269","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22104683,"60","2.1e-05","-0.004773",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:36:02,"31.266504","121.621447","47","269","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22122740,"60","0.0","0.0",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:36:32,"31.263778","121.620971","31","180","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22137709,"30","-0.002725","-0.000476",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:37:02,"31.261702","121.618863","42","232","6","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22145627,"30","-0.002076","-0.002108",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:37:32,"31.260567","121.617122","44","234","7","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22158912,"30","-0.001135","-0.001741",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:38:02,"31.260474","121.616974","10","234","6","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22166333,"30","-9.3e-05","-0.000148",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:38:32,"31.258907","121.614788","22","230","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22178254,"30","-0.001568","-0.002186",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:39:02,"31.257319","121.612168","27","237","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22192213,"30","-0.001588","-0.002619",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:39:32,"31.255846","121.60926","49","246","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22202301,"30","-0.001473","-0.002909",2023-04-24 22:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:40:02,"31.255556","121.608372","42","251","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22213432,"30","-0.00029","-0.000888",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:40:32,"31.25479","121.60472","34","257","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22224516,"30","-0.000765","-0.003652",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:41:02,"31.253769","121.601233","18","250","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22232097,"30","-0.001022","-0.003487",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:41:32,"31.253762","121.601211","45","250","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22241707,"30","-7.0e-06","-2.2e-05",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:42:02,"31.253762","121.601211","19","250","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22256484,"30","0.0","0.0",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:42:32,"31.253762","121.601211","24","250","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22268220,"30","0.0","0.0",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:43:02,"31.252902","121.598461","15","248","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22278701,"30","-0.000859","-0.00275",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:43:32,"31.252902","121.598461","8","248","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22293795,"30","0.0","0.0",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:44:32,"31.252902","121.598461","35","248","5","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22318984,"60","0.0","0.0",2023-04-24 22:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:45:02,"31.252137","121.596662","37","239","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22331229,"30","-0.000766","-0.001799",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:45:32,"31.250045","121.592727","47","238","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22339660,"30","-0.002092","-0.003934",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:46:02,"31.249325","121.591487","45","59","6","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22355133,"30","-0.00072","-0.001241",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:46:32,"31.24959","121.59248","1","209","4","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22363998,"30","0.000265","0.000993",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:46:45,"31.249559","121.592677","17","0","0","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22371448,"13","-3.1e-05","0.000197",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:46:48,"31.249582","121.592717","5","0","0","0","1","0","0","1",B230424222751384000,NETCAR_VEHICLEPOSITION_0424.txt:22371462,"3","2.3e-05","4.0e-05",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:47:02,"31.249856","121.592713","24","326","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22378760,"14","0.000274","-4.0e-06",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:48:02,"31.25329","121.59996","19","71","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22396491,"60","0.003434","0.007247",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:48:33,"31.254574","121.604085","6","72","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22413547,"31","0.001284","0.004125",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:49:32,"31.257043","121.611722","18","57","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22435250,"59","0.00247","0.007637",2023-04-24 22:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:50:03,"31.257795","121.613134","28","57","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22445392,"31","0.000752","0.001412",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:50:33,"31.259305","121.615446","11","51","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22460864,"30","0.00151","0.002313",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:51:03,"31.260141","121.616678","35","51","7","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22468752,"30","0.000836","0.001232",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:51:32,"31.260141","121.616678","32","51","7","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22477724,"29","0.0","0.0",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:52:03,"31.261642","121.618886","42","51","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22491723,"31","0.001502","0.002207",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:52:33,"31.262193","121.619728","20","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22501479,"30","0.000551","0.000842",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:53:03,"31.262193","121.619729","11","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22517553,"30","0.0","1.0e-06",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:53:33,"31.262193","121.619729","3","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22535234,"30","0.0","0.0",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:54:03,"31.262193","121.619729","34","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22543195,"30","0.0","0.0",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:54:33,"31.262193","121.619729","8","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22557584,"30","0.0","0.0",2023-04-24 22:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:55:03,"31.262193","121.619729","7","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22570220,"30","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:55:33,"31.262193","121.619729","30","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22580995,"30","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:56:03,"31.262193","121.619729","44","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22596447,"30","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:56:33,"31.262193","121.619729","48","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22608193,"30","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:57:03,"31.262193","121.619729","7","52","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22625278,"30","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:57:33,"31.262188","121.619722","16","52","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22634825,"30","-5.0e-06","-7.0e-06",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:57:50,"31.262191","121.619726","37","0","0","0","1","0","0",,B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22646788,"17","3.0e-06","4.0e-06",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:57:58,"31.26206","121.61985","18","0","0","0","1","0","0","2",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22646804,"8","-0.000131","0.000124",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:58:02,"31.262056","121.619851","41","15","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22651691,"4","-4.0e-06","1.0e-06",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:58:31,"31.262183","121.619714","46","52","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22661777,"29","0.000127","-0.000137",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:58:35,"31.262183","121.619714","12","52","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22672165,"4","0.0","0.0",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 22:59:03,"31.26219","121.619725","14","52","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22672696,"28","7.0e-06","1.1e-05",2023-04-24 22:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:00:03,"31.262816","121.620613","15","52","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22694501,"60","0.000626","0.000888",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:00:31,"31.262822","121.620612","29","52","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22705460,"28","6.0e-06","-1.0e-06",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:00:35,"31.262822","121.620612","14","52","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22708706,"4","0.0","0.0",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:01:35,"31.263029","121.620935","47","58","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22722954,"60","0.000207","0.000323",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:02:03,"31.266192","121.621179","44","360","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22735902,"28","0.003163","0.000245",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:02:31,"31.266389","121.625996","41","91","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22745301,"28","0.000197","0.004816",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:02:35,"31.266408","121.626592","49","91","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22749269,"4","1.9e-05","0.000596",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:03:03,"31.266405","121.627007","38","91","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22759759,"28","-3.0e-06","0.000415",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:04:03,"31.266409","121.627256","26","91","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22780214,"60","4.0e-06","0.00025",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:04:31,"31.266507","121.62701","13","271","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22792806,"28","9.8e-05","-0.000247",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:04:35,"31.2665","121.62653","4","271","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22799858,"4","-6.0e-06","-0.000479",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:04:49,"31.266502","121.624744","24","0","0","0","1","0","0","2",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22800017,"14","2.0e-06","-0.001786",2023-04-24 23:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:05:03,"31.266519","121.62463","17","271","3","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22803456,"14","1.7e-05","-0.000114",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:05:30,"31.266514","121.624629","21","0","0","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22815578,"27","-5.0e-06","-1.0e-06",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:05:35,"31.26651","121.624522","14","271","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22830740,"5","-5.0e-06","-0.000107",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:06:00,"31.266506","121.621865","47","269","3","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22830968,"25","-3.0e-06","-0.002657",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:06:05,"31.266514","121.621449","32","269","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22841702,"5","7.0e-06","-0.000416",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:06:30,"31.266271","121.617334","15","259","4","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22841918,"25","-0.000242","-0.004115",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:07:05,"31.265107","121.613131","38","249","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22867202,"35","-0.001164","-0.004203",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:07:30,"31.267182","121.612744","12","0","6","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22867443,"25","0.002075","-0.000387",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:08:05,"31.272116","121.612746","30","0","5","0","1","0","0","1",B230424225747368000,NETCAR_VEHICLEPOSITION_0424.txt:22878169,"35","0.004934","2.0e-06",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:09:35,"31.275247","121.611895","1","1","3","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22919170,"90","0.003131","-0.000851",2023-04-24 23:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 23:10:05,"31.275658","121.612064","2","90","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:22929897,"30","0.000411","0.000169",2023-04-24 23:10
